FTR,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeFormPoints,AwayFormPoints,HTWStreak3,HTWStreak5,HTLStreak3,HTLStreak5,ATWStreak3,ATWStreak5,ATLStreak3,ATLStreak5,HTGD,ATGD,PointsDiff,FormPointsDiff,HomeH2HStadiumPts,HomeH2HPts
H,2.0,0.8,D,W,W,L,L,D,2.0,0.8,0,0,0,0,0,0,0,0,2.0,-0.8,1.2,1.2,15,13
NH,1.3333333333333333,1.3333333333333333,D,W,D,D,L,D,1.6,1.6,0,0,0,0,0,0,0,0,0.16666666666666666,0.3333333333333333,0.0,0.0,0,0
H,0.6666666666666666,0.5,L,L,L,W,L,L,0.8,0.6,0,0,1,0,0,0,0,0,-1.3333333333333333,-1.0,0.16666666666666666,0.2,3,3
NH,0.6666666666666666,1.3333333333333333,D,L,L,D,L,W,0.8,1.6,0,0,0,0,0,0,0,0,-0.3333333333333333,0.0,-0.6666666666666666,-0.8,6,7
H,2.1666666666666665,0.0,W,W,W,L,L,L,2.6,0.0,1,0,0,0,0,0,1,1,2.3333333333333335,-1.3333333333333333,2.1666666666666665,2.6,9,12
NH,1.3333333333333333,2.1666666666666665,W,L,D,W,D,W,1.6,2.6,0,0,0,0,0,0,0,0,0.0,2.3333333333333335,-0.8333333333333334,-1.0,3,3
NH,0.8333333333333334,1.6666666666666667,L,D,D,D,W,W,1.0,2.0,0,0,0,0,0,0,0,0,-0.16666666666666666,0.5,-0.8333333333333334,-1.0,1,1
NH,0.8333333333333334,1.3333333333333333,D,L,W,L,W,D,1.0,1.6,0,0,0,0,0,0,0,0,-0.5,-0.3333333333333333,-0.5,-0.6,1,1
NH,0.6666666666666666,1.3333333333333333,D,W,L,D,W,D,0.8,1.6,0,0,0,0,0,0,0,0,-1.0,0.6666666666666666,-0.6666666666666666,-0.8,8,5
H,0.6666666666666666,1.5,L,W,D,W,W,W,0.8,1.8,0,0,0,0,1,0,0,0,-0.5,0.3333333333333333,-0.8333333333333334,-1.0,0,0
H,1.1666666666666667,1.3333333333333333,D,W,L,D,L,D,1.4,1.6,0,0,0,0,0,0,0,0,-0.16666666666666666,0.0,-0.16666666666666666,-0.2,10,10
NH,0.42857142857142855,0.5714285714285714,L,W,L,L,D,L,0.6,0.8,0,0,0,0,0,0,0,0,-1.0,-0.42857142857142855,-0.14285714285714285,-0.2,3,4
NH,1.8571428571428572,2.2857142857142856,W,D,W,W,W,W,2.6,2.6,0,0,0,0,1,0,0,0,1.0,2.7142857142857144,-0.42857142857142855,0.0,13,12
NH,1.2857142857142858,1.5714285714285714,D,D,L,W,D,W,1.2,1.6,0,0,0,0,0,0,0,0,0.2857142857142857,0.7142857142857143,-0.2857142857142857,-0.4,0,0
H,2.2857142857142856,0.0,W,W,D,L,L,L,2.6,0.0,0,0,0,0,0,0,1,1,2.142857142857143,-1.8571428571428572,2.2857142857142856,2.6,9,13
H,0.7142857142857143,1.1428571428571428,L,L,D,L,W,L,1.0,1.4,0,0,0,0,0,0,0,0,-0.7142857142857143,-0.14285714285714285,-0.42857142857142855,-0.4,5,8
NH,1.1428571428571428,1.5714285714285714,L,D,L,W,L,W,1.0,2.0,0,0,0,0,0,0,0,0,-0.2857142857142857,-0.14285714285714285,-0.42857142857142855,-1.0,3,3
H,0.5714285714285714,0.7142857142857143,L,D,W,L,D,L,0.8,0.8,0,0,0,0,0,0,0,0,-1.0,-0.5714285714285714,-0.14285714285714285,0.0,9,10
H,1.4285714285714286,1.0,W,D,W,W,L,W,1.4,1.4,0,0,0,0,0,0,0,0,0.14285714285714285,-0.2857142857142857,0.42857142857142855,0.0,0,0
NH,1.0,1.2857142857142858,W,L,L,D,D,W,0.8,1.2,0,0,0,0,0,0,0,0,-1.0,0.14285714285714285,-0.2857142857142857,-0.4,6,9
NH,1.2857142857142858,1.5714285714285714,L,W,W,W,D,L,1.8,2.0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,-0.2857142857142857,-0.2,9,6
NH,1.5,0.875,W,D,D,W,L,D,1.8,1.4,0,0,0,0,0,0,0,0,0.25,-0.75,0.625,0.4,0,0
H,0.0,1.625,L,L,L,L,W,D,0.0,2.0,0,0,1,1,0,0,0,0,-2.125,0.75,-1.625,-2.0,0,3
NH,1.5,2.375,D,W,D,W,W,W,1.6,2.6,0,0,0,0,1,0,0,0,0.125,2.375,-0.875,-1.0,6,9
H,2.375,1.0,W,W,W,W,L,L,3.0,1.0,1,1,0,0,0,0,0,0,2.5,-0.5,1.375,2.0,7,11
H,0.625,1.125,L,L,D,L,D,D,0.8,0.6,0,0,0,0,0,0,0,0,-0.625,-0.25,-0.5,0.2,0,0
H,1.75,0.5,W,W,D,D,L,W,2.2,0.8,0,0,0,0,0,0,0,0,1.125,-0.875,1.25,1.4,3,4
H,1.5,1.625,D,W,L,W,W,D,1.6,2.0,0,0,0,0,0,0,0,0,-0.125,0.375,-0.125,-0.4,0,3
NH,0.875,0.875,L,W,L,L,W,L,1.4,0.6,0,0,0,0,0,0,0,0,-0.5,-1.0,0.0,0.8,0,0
NH,1.0,1.25,L,L,W,D,L,W,0.8,2.0,0,0,0,0,0,0,0,0,-0.25,0.125,-0.25,-1.2,10,5
NH,0.625,1.125,D,L,D,D,L,D,0.4,0.6,0,0,0,0,0,0,0,0,-0.375,-0.25,-0.5,-0.2,0,6
NH,0.8888888888888888,0.8888888888888888,D,W,L,D,L,W,1.6,1.4,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.4444444444444444,0.0,0.2,0,0
H,1.4444444444444444,1.6666666666666667,L,L,W,W,D,W,1.4,2.0,0,0,0,0,0,0,0,0,0.5555555555555556,0.0,-0.2222222222222222,-0.6,6,12
H,1.0,2.2222222222222223,L,L,D,D,W,W,0.4,2.2,0,0,0,0,0,0,0,0,-0.4444444444444444,2.111111111111111,-1.2222222222222223,-1.8,0,0
H,2.4444444444444446,1.4444444444444444,W,W,W,D,W,D,3.0,1.8,1,1,0,0,0,0,0,0,2.7777777777777777,0.2222222222222222,1.0,1.2,4,7
H,1.2222222222222223,0.3333333333333333,D,D,L,W,L,L,1.6,0.6,0,0,0,0,0,0,0,0,0.1111111111111111,-1.7777777777777777,0.8888888888888888,1.0,2,6
H,1.0,1.1111111111111112,D,L,L,D,D,L,0.8,0.6,0,0,0,0,0,0,0,0,-0.2222222222222222,-0.2222222222222222,-0.1111111111111111,0.2,5,3
NH,0.8888888888888888,0.4444444444444444,L,W,L,L,D,L,0.8,0.8,0,0,0,0,0,0,0,0,-1.0,-0.8888888888888888,0.4444444444444444,0.0,0,1
NH,0.8888888888888888,0.6666666666666666,W,L,L,D,D,L,0.8,0.6,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.3333333333333333,0.2222222222222222,0.2,6,6
NH,0.8888888888888888,1.4444444444444444,D,L,W,L,W,W,0.8,2.0,0,0,0,0,0,0,0,0,-0.8888888888888888,0.2222222222222222,-0.5555555555555556,-1.2,7,3
H,1.8888888888888888,1.4444444444444444,W,W,W,D,D,W,2.6,1.2,1,0,0,0,0,0,0,0,1.1111111111111112,0.1111111111111111,0.4444444444444444,1.4,9,9
H,1.6,0.8,W,L,W,L,W,L,2.0,0.8,0,0,0,0,0,0,0,0,0.5,-0.4,0.8,1.2,3,6
NH,0.7,1.6,W,L,D,W,L,L,1.4,1.4,0,0,0,0,0,0,0,0,-0.7,0.7,-0.9,0.0,0,0
NH,0.3,0.8,L,W,L,L,D,W,0.6,1.0,0,0,0,0,0,0,0,0,-1.7,-0.9,-0.5,-0.4,0,3
H,1.3,1.2,L,D,D,W,L,L,1.2,1.0,0,0,0,0,0,0,0,0,-0.2,-0.3,0.1,0.2,0,0
H,2.0,2.0,L,D,W,W,W,W,2.0,2.6,0,0,0,0,1,0,0,0,1.8,1.3,0.0,-0.6,12,8
NH,1.5,0.8,L,W,D,L,L,W,1.4,0.6,0,0,0,0,0,0,0,0,-0.2,-1.0,0.7,0.8,0,0
NH,1.0,2.5,L,D,D,W,W,W,0.6,3.0,0,0,0,0,1,1,0,0,-0.3,2.8,-1.5,-2.4,3,3
NH,1.1,1.2,W,D,L,W,D,L,1.4,1.4,0,0,0,0,0,0,0,0,-0.1,-0.1,-0.1,0.0,0,0
H,0.9,0.8,W,D,D,L,D,L,1.2,0.8,0,0,0,0,0,0,0,0,-0.2,-1.1,0.1,0.4,2,3
H,1.3,1.4,L,D,W,W,D,D,1.2,1.6,0,0,0,0,0,0,0,0,-0.1,0.2,-0.1,-0.4,1,2
H,1.0909090909090908,0.9090909090909091,L,W,L,L,L,D,0.8,0.4,0,0,0,0,0,0,0,0,-0.5454545454545454,-0.36363636363636365,0.18181818181818182,0.4,0,0
NH,1.2727272727272727,0.6363636363636364,L,W,D,L,W,L,1.0,0.8,0,0,0,0,0,0,0,0,0.09090909090909091,-0.7272727272727273,0.6363636363636364,0.2,0,0
NH,1.1818181818181819,1.4545454545454546,D,W,D,W,L,D,1.0,1.6,0,0,0,0,0,0,0,0,-0.09090909090909091,0.0,-0.2727272727272727,-0.6,6,6
NH,1.0,1.0909090909090908,W,L,L,W,W,D,1.2,1.6,0,0,0,0,0,0,0,0,-0.8181818181818182,0.0,-0.09090909090909091,-0.4,1,4
NH,0.7272727272727273,1.0909090909090908,L,L,W,D,W,D,0.6,1.6,0,0,0,0,0,0,0,0,-0.45454545454545453,-0.09090909090909091,-0.36363636363636365,-1.0,0,0
NH,0.8181818181818182,1.4545454545454546,D,L,D,W,L,D,1.0,1.6,0,0,0,0,0,0,0,0,-0.8181818181818182,0.09090909090909091,-0.6363636363636364,-0.6,7,4
H,1.7272727272727273,2.090909090909091,W,W,L,W,L,D,1.8,2.0,0,0,0,0,0,0,0,0,0.7272727272727273,1.7272727272727273,-0.36363636363636365,-0.2,8,8
H,0.7272727272727273,1.3636363636363635,L,L,D,L,L,W,0.8,1.4,0,0,0,0,0,0,0,0,-1.1818181818181819,-0.2727272727272727,-0.6363636363636364,-0.6,6,9
H,2.5454545454545454,1.7272727272727273,W,W,W,W,W,L,3.0,2.4,1,1,0,0,0,0,0,0,2.6363636363636362,0.5454545454545454,0.8181818181818182,0.6,1,1
H,1.8181818181818181,0.36363636363636365,L,W,W,D,L,W,2.4,0.8,0,0,0,0,0,0,0,0,1.0909090909090908,-1.5454545454545454,1.4545454545454546,1.6,5,5
H,1.5833333333333333,1.9166666666666667,L,W,W,W,L,W,1.8,2.4,0,0,0,0,0,0,0,0,0.3333333333333333,1.0833333333333333,-0.3333333333333333,-0.6,12,8
H,0.8333333333333334,1.25,W,L,W,W,L,W,1.4,1.2,0,0,0,0,0,0,0,0,-0.5833333333333334,-0.4166666666666667,-0.4166666666666667,0.2,0,0
H,1.5833333333333333,0.6666666666666666,W,W,L,L,L,L,2.0,0.6,0,0,0,0,0,0,1,0,0.08333333333333333,-0.5,0.9166666666666666,1.4,0,0
NH,0.3333333333333333,0.9166666666666666,L,D,L,W,L,L,0.8,0.8,0,0,0,0,0,0,0,0,-1.5,-1.0,-0.5833333333333334,0.0,0,3
NH,1.0833333333333333,2.5833333333333335,D,W,W,W,W,W,1.8,3.0,0,0,0,0,1,1,0,0,0.0,2.5833333333333335,-1.5,-1.2,3,3
H,1.5833333333333333,1.0833333333333333,W,W,L,L,D,W,1.6,1.0,0,0,0,0,0,0,0,0,0.3333333333333333,-0.16666666666666666,0.5,0.6,15,10
H,1.9166666666666667,1.1666666666666667,L,W,L,L,L,W,1.4,1.0,0,0,0,0,0,0,0,0,1.5,0.0,0.75,0.4,15,11
NH,0.8333333333333334,1.8333333333333333,L,L,L,W,W,W,0.4,1.8,0,0,1,0,1,0,0,0,-0.4166666666666667,0.75,-1.0,-1.4,6,0
H,1.25,0.75,L,L,L,L,D,L,0.8,1.0,0,0,1,0,0,0,0,0,-0.3333333333333333,-1.0,0.5,-0.2,2,8
NH,1.25,1.0,W,D,W,D,W,L,1.6,1.4,0,0,0,0,0,0,0,0,0.0,-0.75,0.25,0.2,0,0
NH,0.6923076923076923,1.0,L,L,D,L,D,W,0.4,1.6,0,0,0,0,0,0,0,0,-1.0769230769230769,-0.15384615384615385,-0.3076923076923077,-1.2,3,3
H,0.38461538461538464,1.0,D,L,D,D,D,W,1.0,1.0,0,0,0,0,0,0,0,0,-1.3846153846153846,-0.6923076923076923,-0.6153846153846154,0.0,4,7
NH,1.6923076923076923,1.9230769230769231,W,W,W,W,W,W,2.0,2.4,1,0,0,0,1,0,0,0,0.5384615384615384,1.0,-0.23076923076923078,-0.4,9,8
H,2.0,1.2307692307692308,W,L,W,D,W,D,1.4,1.8,0,0,0,0,0,0,0,0,1.6153846153846154,0.0,0.7692307692307693,-0.4,0,0
NH,1.0769230769230769,1.3846153846153846,L,L,L,W,L,L,0.8,1.2,0,0,1,0,0,0,0,0,-0.23076923076923078,-0.15384615384615385,-0.3076923076923077,-0.4,3,4
NH,0.6153846153846154,1.0,L,L,L,W,W,L,0.6,1.8,0,0,1,0,0,0,0,0,-0.6153846153846154,-0.23076923076923078,-0.38461538461538464,-1.2,0,0
NH,1.7692307692307692,0.7692307692307693,L,W,L,L,L,L,1.8,0.2,0,0,0,0,0,0,1,0,0.8461538461538461,-0.6923076923076923,1.0,1.6,6,11
NH,1.6923076923076923,1.6923076923076923,W,W,W,W,L,W,2.0,1.8,1,0,0,0,0,0,0,0,0.23076923076923078,0.46153846153846156,0.0,0.2,0,0
NH,1.1538461538461537,2.6153846153846154,L,W,L,W,W,W,1.2,3.0,0,0,0,0,1,1,0,0,-0.6923076923076923,2.5384615384615383,-1.4615384615384615,-1.8,0,0
H,1.0,0.9230769230769231,L,L,D,D,W,L,1.0,1.0,0,0,0,0,0,0,0,0,-0.38461538461538464,-0.9230769230769231,0.07692307692307693,0.0,11,8
NH,1.1428571428571428,0.5714285714285714,L,D,W,W,D,L,1.6,1.0,0,0,0,0,0,0,0,0,-0.07142857142857142,-1.2142857142857142,0.5714285714285714,0.6,0,0
H,1.0,1.7142857142857142,D,L,D,D,L,W,1.6,1.4,0,0,0,0,0,0,0,0,-0.14285714285714285,0.7857142857142857,-0.7142857142857143,0.2,3,3
NH,1.5,2.0714285714285716,W,W,L,W,W,L,1.2,1.8,0,0,0,0,0,0,0,0,0.07142857142857142,1.5714285714285714,-0.5714285714285714,-0.6,3,3
NH,0.7857142857142857,1.0,D,L,L,L,L,L,0.2,0.6,0,0,0,0,0,0,1,0,-0.6428571428571429,-0.42857142857142855,-0.21428571428571427,-0.4,6,6
H,1.7857142857142858,1.0714285714285714,W,W,L,L,L,W,2.4,1.2,0,0,0,0,0,0,0,0,0.5,-0.7142857142857143,0.7142857142857143,1.2,0,0
NH,1.0,1.5714285714285714,D,W,W,L,W,W,2.0,1.8,0,0,0,0,0,0,0,0,-0.21428571428571427,0.14285714285714285,-0.5714285714285714,0.2,3,3
H,1.8571428571428572,0.6428571428571429,D,W,W,D,L,L,2.6,0.2,0,0,0,0,0,0,0,0,0.9285714285714286,-0.5714285714285714,1.2142857142857142,2.4,9,13
H,0.8571428571428571,0.7142857142857143,L,D,W,D,L,L,0.8,0.4,0,0,0,0,0,0,0,0,-1.0714285714285714,-1.0,0.14285714285714285,0.4,7,7
H,2.642857142857143,1.1428571428571428,W,W,W,W,L,L,3.0,1.4,1,1,0,0,0,0,0,0,2.4285714285714284,-0.14285714285714285,1.5,1.6,9,3
NH,0.9285714285714286,1.6428571428571428,L,D,D,D,W,W,1.0,2.0,0,0,0,0,0,0,0,0,-0.7142857142857143,0.5,-0.7142857142857143,-1.0,9,10
NH,1.8666666666666667,2.1333333333333333,W,W,W,W,W,W,2.4,2.4,1,0,0,0,1,0,0,0,0.8,1.6,-0.26666666666666666,0.0,9,6
NH,1.1333333333333333,1.7333333333333334,D,L,D,W,D,W,1.2,2.6,0,0,0,0,0,0,0,0,-0.06666666666666667,0.6666666666666666,-0.6,-1.4,0,0
H,1.9333333333333333,1.0,W,D,W,D,L,L,2.6,0.2,0,0,0,0,0,0,0,0,0.9333333333333333,-0.4,0.9333333333333333,2.4,13,9
H,1.0,1.0,W,L,D,L,L,L,1.4,0.6,0,0,0,0,0,0,1,0,-0.7333333333333333,-1.0,0.0,0.8,0,0
H,1.1333333333333333,1.6666666666666667,W,D,L,W,L,W,1.6,2.4,0,0,0,0,0,0,0,0,-0.06666666666666667,0.2,-0.5333333333333333,-0.8,4,7
H,0.8666666666666667,0.6,L,L,D,L,D,L,1.0,0.2,0,0,0,0,0,0,0,0,-0.8666666666666667,-0.6,0.26666666666666666,0.8,9,6
NH,1.4,1.6,L,W,W,L,D,L,1.2,0.8,0,0,0,0,0,0,0,0,-0.06666666666666667,0.6666666666666666,-0.2,0.4,1,1
NH,0.8,0.6,D,D,L,D,W,D,0.4,1.2,0,0,0,0,0,0,0,0,-0.6,-1.1333333333333333,0.2,-0.8,2,5
NH,0.9333333333333333,1.0666666666666667,L,D,W,L,W,L,1.4,0.8,0,0,0,0,0,0,0,0,-0.26666666666666666,-0.2,-0.13333333333333333,0.6,0,1
H,2.6666666666666665,0.6666666666666666,W,W,W,L,D,L,3.0,0.4,1,1,0,0,0,0,0,0,2.3333333333333335,-1.2,2.0,2.6,10,10
H,1.5625,1.375,L,W,L,D,L,W,1.8,1.4,0,0,0,0,0,0,0,0,0.125,-0.0625,0.1875,0.4,3,3
NH,0.625,0.9375,D,D,W,D,L,D,1.2,1.6,0,0,0,0,0,0,0,0,-1.0625,-0.25,-0.3125,-0.4,1,4
H,0.9375,1.0625,L,L,L,L,D,L,0.6,1.0,0,0,1,0,0,0,0,0,-1.0625,-0.3125,-0.125,-0.4,0,0
NH,0.9375,1.25,L,D,L,W,W,D,0.2,1.6,0,0,0,0,0,0,0,0,-0.5,0.0,-0.3125,-1.4,6,7
H,0.5625,0.8125,L,L,D,D,D,D,0.2,0.6,0,0,0,0,0,0,0,0,-0.625,-0.5625,-0.25,-0.4,9,9
H,1.5625,1.0,D,L,D,W,L,L,1.0,1.0,0,0,0,0,0,0,0,0,0.625,-0.75,0.5625,0.0,7,10
H,0.625,2.0,L,L,D,W,W,D,0.2,2.6,0,0,0,0,0,0,0,0,-1.1875,1.0,-1.375,-2.4,6,0
NH,1.8125,1.125,W,W,D,W,W,L,2.6,2.0,0,0,0,0,0,0,0,0,0.875,-0.5625,0.6875,0.6,9,10
NH,2.1875,2.6875,W,W,W,W,W,W,2.4,3.0,1,0,0,0,1,1,0,0,1.625,2.25,-0.5,-0.6,5,8
NH,1.0625,1.75,D,L,W,L,W,W,0.8,1.8,0,0,0,0,0,0,0,0,-0.1875,0.625,-0.6875,-1.0,11,7
H,1.6470588235294117,0.9411764705882353,W,L,W,L,W,L,1.8,0.8,0,0,0,0,0,0,0,0,0.17647058823529413,-0.9411764705882353,0.7058823529411765,1.0,4,7
H,0.6470588235294118,1.2941176470588236,D,D,D,L,D,L,1.4,1.4,0,0,0,0,0,0,0,0,-1.0,-0.11764705882352941,-0.6470588235294118,0.0,3,4
NH,1.0588235294117647,1.8823529411764706,W,L,L,L,W,W,0.6,2.0,0,0,0,0,0,0,0,0,-0.8823529411764706,0.8823529411764706,-0.8235294117647058,-1.4,0,0
NH,1.7647058823529411,0.7647058823529411,D,W,W,L,D,D,2.2,0.6,0,0,0,0,0,0,0,0,0.8235294117647058,-0.5882352941176471,1.0,1.6,12,9
H,2.0588235294117645,0.9411764705882353,L,W,W,D,D,L,2.4,1.2,0,0,0,0,0,0,0,0,1.4705882352941178,-0.23529411764705882,1.1176470588235294,1.2,1,4
NH,0.8823529411764706,1.1176470588235294,L,L,D,D,W,W,0.2,1.6,0,0,0,0,0,0,0,0,-0.5294117647058824,-0.5294117647058824,-0.23529411764705882,-1.4,6,4
NH,1.0588235294117647,1.3529411764705883,D,D,L,W,W,W,1.0,2.0,0,0,0,0,1,0,0,0,-0.17647058823529413,0.058823529411764705,-0.29411764705882354,-1.0,9,9
NH,0.7058823529411765,2.7058823529411766,W,L,L,W,W,W,0.8,3.0,0,0,0,0,1,1,0,0,-0.5294117647058824,2.176470588235294,-2.0,-2.2,1,1
H,1.6470588235294117,1.0,W,D,L,L,L,D,1.0,0.4,0,0,0,0,0,0,0,0,0.8235294117647058,-0.4117647058823529,0.6470588235294118,0.6,0,0
NH,0.7647058823529411,1.7058823529411764,W,L,L,D,L,W,0.8,2.0,0,0,0,0,0,0,0,0,-1.0588235294117647,0.5882352941176471,-0.9411764705882353,-1.2,1,0
H,1.6666666666666667,0.8333333333333334,D,D,L,L,L,L,1.6,0.2,0,0,0,0,0,0,1,0,0.5555555555555556,-0.5555555555555556,0.8333333333333334,1.4,12,8
NH,0.9444444444444444,1.7222222222222223,L,L,L,W,W,L,0.2,1.8,0,0,1,0,0,0,0,0,-0.5,0.2222222222222222,-0.7777777777777778,-1.6,0,0
H,1.9444444444444444,1.0,W,L,W,L,D,D,2.0,1.0,0,0,0,0,0,0,0,0,0.9444444444444444,-0.3333333333333333,0.9444444444444444,1.0,9,5
NH,1.4444444444444444,0.7777777777777778,W,W,W,W,D,D,2.6,1.8,1,0,0,0,0,0,0,0,0.2222222222222222,-0.8888888888888888,0.6666666666666666,0.8,3,4
H,2.7222222222222223,1.7222222222222223,W,W,W,W,W,D,3.0,1.6,1,1,0,0,0,0,0,0,2.2777777777777777,0.8888888888888888,1.0,1.4,9,8
NH,0.8888888888888888,0.7777777777777778,L,L,W,D,W,L,0.6,1.0,0,0,0,0,0,0,0,0,-0.9444444444444444,-1.0,0.1111111111111111,-0.4,3,3
NH,1.2222222222222223,1.0,L,L,D,L,W,L,0.8,0.6,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.9444444444444444,0.2222222222222222,0.2,0,0
NH,0.8888888888888888,1.7222222222222223,L,D,D,D,D,W,0.6,1.8,0,0,0,0,0,0,0,0,-0.2777777777777778,0.7777777777777778,-0.8333333333333334,-1.2,3,4
NH,0.7777777777777778,2.111111111111111,D,L,D,W,L,W,0.8,2.4,0,0,0,0,0,0,0,0,-0.5555555555555556,1.4444444444444444,-1.3333333333333333,-1.6,2,2
H,1.2222222222222223,0.6666666666666666,W,D,W,L,W,L,2.0,0.8,0,0,0,0,0,0,0,0,-0.4444444444444444,-0.7222222222222222,0.5555555555555556,1.2,3,6
NH,1.736842105263158,1.7894736842105263,W,D,D,W,D,D,1.6,2.2,0,0,0,0,0,0,0,0,0.5789473684210527,0.9473684210526315,-0.05263157894736842,-0.6,7,5
H,0.9473684210526315,1.1578947368421053,D,L,L,L,L,L,0.4,0.2,0,0,0,0,0,0,1,0,-0.47368421052631576,-0.3157894736842105,-0.21052631578947367,0.2,0,1
NH,1.6842105263157894,1.631578947368421,D,W,W,L,W,W,2.0,1.4,0,0,0,0,0,0,0,0,0.21052631578947367,0.6842105263157895,0.05263157894736842,0.6,1,2
NH,1.3157894736842106,2.0,W,W,D,W,W,L,2.6,2.4,0,0,0,0,0,0,0,0,-0.3157894736842105,0.9473684210526315,-0.6842105263157895,0.2,6,7
NH,1.368421052631579,2.1578947368421053,L,W,W,W,W,L,2.4,2.4,0,0,0,0,0,0,0,0,0.05263157894736842,1.4210526315789473,-0.7894736842105263,0.0,3,3
H,2.736842105263158,0.8421052631578947,W,W,W,L,L,D,3.0,0.4,1,1,0,0,0,0,0,0,2.3157894736842106,-0.47368421052631576,1.894736842105263,2.6,3,9
NH,0.9473684210526315,1.105263157894737,L,L,D,W,L,W,0.4,1.2,0,0,0,0,0,0,0,0,-0.3684210526315789,-0.7368421052631579,-0.15789473684210525,-0.8,0,1
H,0.8421052631578947,0.7368421052631579,L,L,L,L,D,L,0.6,0.6,0,0,1,0,0,0,0,0,-1.0526315789473684,-0.5789473684210527,0.10526315789473684,0.0,6,9
NH,0.631578947368421,0.8947368421052632,L,L,W,W,W,D,0.6,1.8,0,0,0,0,0,0,0,0,-0.7894736842105263,-0.6842105263157895,-0.2631578947368421,-1.2,4,10
NH,0.8947368421052632,0.7894736842105263,W,D,W,L,L,L,1.4,0.2,0,0,0,0,0,0,1,0,-0.7894736842105263,-0.5789473684210527,0.10526315789473684,1.2,6,3
NH,0.8,0.85,L,L,L,L,W,D,0.4,1.4,0,0,1,0,0,0,0,0,-0.65,-0.8,-0.05,-1.0,3,3
H,1.95,1.05,D,W,W,W,D,L,2.0,0.8,0,0,0,0,0,0,0,0,0.9,-0.4,0.9,1.2,0,0
NH,1.1,0.95,D,W,L,W,L,L,1.4,1.2,0,0,0,0,0,0,0,0,-0.7,-0.9,0.15,0.2,0,0
H,1.75,0.65,D,W,D,D,L,L,1.8,0.8,0,0,0,0,0,0,0,0,0.9,-0.75,1.1,1.0,6,10
NH,2.1,1.6,D,W,W,L,D,W,2.0,1.4,0,0,0,0,0,0,0,0,1.35,0.05,0.5,0.6,4,8
H,1.7,0.95,W,L,W,D,L,L,2.0,0.6,0,0,0,0,0,0,0,0,0.8,-0.35,0.75,1.4,13,7
H,1.1,1.35,L,L,L,D,L,W,0.2,2.0,0,0,1,0,0,0,0,0,-0.35,0.05,-0.25,-1.8,3,3
NH,0.7,1.3,L,L,D,D,W,W,0.4,2.2,0,0,0,0,0,0,0,0,-0.65,-0.3,-0.6,-1.8,9,6
NH,0.9,2.75,W,L,L,W,W,W,0.6,3.0,0,0,0,0,1,1,0,0,-0.5,2.4,-1.85,-2.4,3,3
NH,0.9,1.7,D,W,W,D,W,D,1.8,1.2,0,0,0,0,0,0,0,0,-0.65,0.55,-0.8,0.6,4,4
H,0.8095238095238095,1.2857142857142858,D,L,L,D,D,W,0.4,1.8,0,0,0,0,0,0,0,0,-0.6190476190476191,-0.2857142857142857,-0.47619047619047616,-1.4,3,3
H,2.0,0.9523809523809523,W,D,W,D,W,L,2.0,0.8,0,0,0,0,0,0,0,0,0.9523809523809523,-0.8571428571428571,1.0476190476190477,1.2,12,13
NH,1.0952380952380953,1.5714285714285714,D,D,W,D,L,D,1.6,1.6,0,0,0,0,0,0,0,0,-0.6666666666666666,0.047619047619047616,-0.47619047619047616,0.0,0,1
H,1.8095238095238095,1.2857142857142858,W,D,W,L,D,L,1.8,1.4,0,0,0,0,0,0,0,0,1.0952380952380953,0.0,0.5238095238095238,0.4,7,10
NH,2.0476190476190474,0.9047619047619048,D,D,W,L,D,L,1.6,0.4,0,0,0,0,0,0,0,0,1.2857142857142858,-0.47619047619047616,1.1428571428571428,1.2,12,12
NH,0.8571428571428571,1.0,L,W,L,L,W,D,0.6,0.8,0,0,0,0,0,0,0,0,-0.5238095238095238,-0.47619047619047616,-0.14285714285714285,-0.2,0,0
NH,1.1904761904761905,0.6190476190476191,W,L,L,L,D,L,0.6,0.8,0,0,0,0,0,0,0,0,-0.2857142857142857,-0.9523809523809523,0.5714285714285714,-0.2,3,7
NH,0.8571428571428571,2.761904761904762,L,D,W,W,W,W,1.6,3.0,0,0,0,0,1,1,0,0,-0.6666666666666666,2.3333333333333335,-1.9047619047619047,-1.4,3,3
NH,0.7142857142857143,1.7619047619047619,D,L,L,W,D,W,0.4,1.8,0,0,0,0,0,0,0,0,-0.6190476190476191,0.5714285714285714,-1.0476190476190477,-1.4,1,4
NH,1.0,0.8095238095238095,L,W,D,D,L,L,0.8,0.4,0,0,0,0,0,0,0,0,-0.47619047619047616,-0.6190476190476191,0.19047619047619047,0.4,0,0
NH,1.5454545454545454,1.8636363636363635,D,D,L,W,W,D,1.2,2.2,0,0,0,0,0,0,0,0,0.045454545454545456,1.0909090909090908,-0.3181818181818182,-1.0,3,4
NH,1.2272727272727273,2.0,L,D,D,D,D,D,1.6,1.8,0,0,0,0,0,0,0,0,-0.3181818181818182,1.2272727272727273,-0.7727272727272727,-0.2,4,1
